Player_match_SK,Match_Id,Player_Id,Player_Name,DOB,Batting_hand,Bowling_skill,Country_Name,Role_Desc,Player_team,Opposit_Team,Season_year,is_manofThematch,Age_As_on_match,IsPlayers_Team_won,Batting_Status,Bowling_Status,Player_Captain,Opposit_captain,Player_keeper,Opposit_keeper
12820,335992,64,DPMD Jayawardene,1977-05-27,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Rajasthan Royals,2008,0,31,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12821,335992,65,S Sohal,1987-11-10,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,21,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12822,335992,66,B Lee,1976-11-08,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Rajasthan Royals,2008,0,32,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12823,335992,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,20,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12824,335992,68,WA Mota,1981-09-20,Right-hand bat,Right-arm medium,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,27,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12825,335992,77,S Sreesanth,1983-02-06,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Rajasthan Royals,2008,0,25,0,,,Yuvraj Singh,SK Warne,KC Sangakkara,Kamran Akmal
12826,335993,53,AC Gilchrist,1971-11-14,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Delhi Daredevils,2008,0,37,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12827,335993,54,Y Venugopal Rao,1982-02-26,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,26,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12828,335993,55,VVS Laxman,1974-11-01,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Delhi Daredevils,2008,0,34,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12829,335993,56,A Symonds,1975-06-09,Right-hand bat,Right-arm offbreak,Australia,Player,Deccan Chargers,Delhi Daredevils,2008,0,33,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12830,335993,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,21,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12831,335993,59,SB Bangar,1972-10-11,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,36,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12832,335993,60,WPUJC Vaas,1974-01-27,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Delhi Daredevils,2008,0,34,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12833,335993,61,RP Singh,1985-12-06,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,23,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12834,335993,70,Shahid Afridi,1980-03-01,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Delhi Daredevils,2008,0,28,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12835,335993,131,PP Ojha,1986-09-05,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,22,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12836,335993,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Delhi Daredevils,2008,0,21,0,,,VVS Laxman,V Sehwag,AC Gilchrist,KD Karthik
12837,335993,40,G Gambhir,1981-10-14,Left-hand bat,Legbreak,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,27,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12838,335993,41,V Sehwag,1978-10-20,Right-hand bat,Right-arm offbreak,India,Captain,Delhi Daredevils,Deccan Chargers,2008,1,30,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12839,335993,42,S Dhawan,1985-12-05,Left-hand bat,Right-arm offbreak,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12840,335993,86,Shoaib Malik,1982-02-01,Right-hand bat,Right-arm offbreak,Pakistan,Player,Delhi Daredevils,Deccan Chargers,2008,0,26,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12841,335993,87,MK Tiwary,1985-11-14,Right-hand bat,Legbreak googly,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12842,335993,88,KD Karthik,1985-06-01,Right-hand bat,NULL,India,Keeper,Delhi Daredevils,Deccan Chargers,2008,0,23,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12843,335993,89,R Bhatia,1979-10-22,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,29,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12844,335993,90,MF Maharoof,1984-09-07,Right-hand bat,Right-arm fast-medium,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,24,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12845,335993,91,VY Mahesh,1987-12-21,Right-hand bat,Right-arm medium-fast,India,Player,Delhi Daredevils,Deccan Chargers,2008,0,21,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12846,335993,117,Mohammad Asif,1982-12-20,Left-hand bat,Right-arm fast-medium,Pakistan,Player,Delhi Daredevils,Deccan Chargers,2008,0,26,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12847,335993,118,GD McGrath,1970-02-09,Right-hand bat,Right-arm fast-medium,Australia,Player,Delhi Daredevils,Deccan Chargers,2008,0,38,1,,,V Sehwag,VVS Laxman,KD Karthik,AC Gilchrist
12848,335994,43,L Ronchi,1981-04-23,Right-hand bat,NULL,Australia,Keeper,Mumbai Indians,Chennai Super Kings,2008,0,27,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12849,335994,44,ST Jayasuriya,1969-06-30,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Chennai Super Kings,2008,0,39,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12850,335994,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,23,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12851,335994,48,AM Nayar,1983-10-08,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,25,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12852,335994,49,SM Pollock,1973-07-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Chennai Super Kings,2008,0,35,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12853,335994,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Chennai Super Kings,2008,0,28,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12854,335994,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Chennai Super Kings,2008,0,25,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12855,335994,72,MA Khote,1980-04-22,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,28,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12856,335994,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,29,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12857,335994,80,DS Kulkarni,1988-12-10,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,20,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12858,335994,150,VS Yeligati,1985-04-23,Right-hand bat,Right-arm offbreak,India,Player,Mumbai Indians,Chennai Super Kings,2008,0,23,0,,,Harbhajan Singh,MS Dhoni,L Ronchi,MS Dhoni
12859,335994,17,PA Patel,1985-03-09,Left-hand bat,NULL,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,23,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12860,335994,18,ML Hayden,1971-10-29,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2008,1,37,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12861,335994,19,MEK Hussey,1975-05-27,Left-hand bat,Right-arm medium,Australia,Player,Chennai Super Kings,Mumbai Indians,2008,0,33,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12862,335994,20,MS Dhoni,1981-07-07,Right-hand bat,Right-arm medium,India,CaptainKeeper,Chennai Super Kings,Mumbai Indians,2008,0,27,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12863,335994,21,SK Raina,1986-11-27,Left-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,22,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12864,335994,22,JDP Oram,1978-07-28,Left-hand bat,Right-arm fast-medium,New Zealand,Player,Chennai Super Kings,Mumbai Indians,2008,0,30,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12865,335994,23,S Badrinath,1980-08-30,Right-hand bat,Right-arm offbreak,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,28,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12866,335994,119,Joginder Sharma,1983-10-23,Right-hand bat,Right-arm fast-medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,25,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12867,335994,120,MS Gony,1984-01-04,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,24,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12868,335994,121,M Muralitharan,1972-04-17,Right-hand bat,Right-arm offbreak,Sri Lanka,Player,Chennai Super Kings,Mumbai Indians,2008,0,36,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12869,335994,435,P Amarnath,1982-06-01,Right-hand bat,Right-arm medium,India,Player,Chennai Super Kings,Mumbai Indians,2008,0,26,1,,,MS Dhoni,Harbhajan Singh,MS Dhoni,L Ronchi
12870,335995,53,AC Gilchrist,1971-11-14,Left-hand bat,Right-arm offbreak,Australia,Keeper,Deccan Chargers,Rajasthan Royals,2008,0,37,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12871,335995,55,VVS Laxman,1974-11-01,Right-hand bat,Right-arm offbreak,India,Captain,Deccan Chargers,Rajasthan Royals,2008,0,34,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12872,335995,56,A Symonds,1975-06-09,Right-hand bat,Right-arm offbreak,Australia,Player,Deccan Chargers,Rajasthan Royals,2008,0,33,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12873,335995,57,RG Sharma,1987-04-30,Right-hand bat,Right-arm offbreak,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,21,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12874,335995,59,SB Bangar,1972-10-11,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,36,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12875,335995,60,WPUJC Vaas,1974-01-27,Left-hand bat,Left-arm fast-medium,Sri Lanka,Player,Deccan Chargers,Rajasthan Royals,2008,0,34,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12876,335995,61,RP Singh,1985-12-06,Right-hand bat,Left-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,23,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12877,335995,70,Shahid Afridi,1980-03-01,Right-hand bat,Legbreak googly,Pakistan,Player,Deccan Chargers,Rajasthan Royals,2008,0,28,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12878,335995,99,D Kalyankrishna,1983-12-16,Right-hand bat,Right-arm medium-fast,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,25,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12879,335995,131,PP Ojha,1986-09-05,Left-hand bat,Slow left-arm orthodox,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,22,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12880,335995,232,UT Yadav,1987-10-25,Right-hand bat,Right-arm fast-medium,India,Player,Deccan Chargers,Rajasthan Royals,2008,0,21,0,,,VVS Laxman,SK Warne,AC Gilchrist,Kamran Akmal
12881,335995,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,1,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12882,335995,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Deccan Chargers,2008,0,27,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12883,335995,33,M Kaif,1980-12-01,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,28,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12884,335995,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,20,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12885,335995,37,D Salunkhe,1982-11-12,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12886,335995,38,SK Warne,1969-09-13,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Deccan Chargers,2008,0,39,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12887,335995,39,SK Trivedi,1982-09-04,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12888,335995,69,Kamran Akmal,1982-01-13,Right-hand bat,NULL,Pakistan,Keeper,Rajasthan Royals,Deccan Chargers,2008,0,26,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12889,335995,74,GC Smith,1981-02-01,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Deccan Chargers,2008,0,27,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12890,335995,75,Pankaj Singh,1985-05-06,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,23,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12891,335995,126,MM Patel,1983-07-12,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Deccan Chargers,2008,0,25,1,,,SK Warne,VVS Laxman,Kamran Akmal,AC Gilchrist
12892,335996,24,K Goel,1986-12-24,Left-hand bat,Right-arm offbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,22,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12893,335996,26,KC Sangakkara,1977-10-27,Left-hand bat,Right-arm offbreak,Sri Lanka,Keeper,Kings XI Punjab,Mumbai Indians,2008,1,31,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12894,335996,27,Yuvraj Singh,1981-12-12,Left-hand bat,Slow left-arm orthodox,India,Captain,Kings XI Punjab,Mumbai Indians,2008,0,27,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12895,335996,29,IK Pathan,1984-10-27,Left-hand bat,Left-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,24,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12896,335996,64,DPMD Jayawardene,1977-05-27,Right-hand bat,Right-arm medium,Sri Lanka,Player,Kings XI Punjab,Mumbai Indians,2008,0,31,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12897,335996,65,S Sohal,1987-11-10,Right-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,21,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12898,335996,66,B Lee,1976-11-08,Right-hand bat,Right-arm fast,Australia,Player,Kings XI Punjab,Mumbai Indians,2008,0,32,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12899,335996,67,PP Chawla,1988-12-24,Left-hand bat,Legbreak,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,20,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12900,335996,76,RR Sarwan,1980-06-23,Right-hand bat,Legbreak,West Indies,Player,Kings XI Punjab,Mumbai Indians,2008,0,28,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12901,335996,77,S Sreesanth,1983-02-06,Right-hand bat,Right-arm fast-medium,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,25,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12902,335996,78,VRV Singh,1984-09-17,Right-hand bat,Right-arm medium-fast,India,Player,Kings XI Punjab,Mumbai Indians,2008,0,24,1,,,Yuvraj Singh,Harbhajan Singh,KC Sangakkara,L Ronchi
12903,335996,43,L Ronchi,1981-04-23,Right-hand bat,NULL,Australia,Keeper,Mumbai Indians,Kings XI Punjab,2008,0,27,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12904,335996,44,ST Jayasuriya,1969-06-30,Left-hand bat,Slow left-arm orthodox,Sri Lanka,Player,Mumbai Indians,Kings XI Punjab,2008,0,39,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12905,335996,46,RV Uthappa,1985-11-11,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,23,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12906,335996,48,AM Nayar,1983-10-08,Left-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,25,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12907,335996,49,SM Pollock,1973-07-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Mumbai Indians,Kings XI Punjab,2008,0,35,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12908,335996,50,Harbhajan Singh,1980-07-03,Right-hand bat,Right-arm offbreak,India,Captain,Mumbai Indians,Kings XI Punjab,2008,0,28,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12909,335996,71,DJ Bravo,1983-10-07,Right-hand bat,Right-arm medium-fast,West Indies,Player,Mumbai Indians,Kings XI Punjab,2008,0,25,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12910,335996,72,MA Khote,1980-04-22,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,28,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12911,335996,73,A Nehra,1979-04-29,Right-hand bat,Left-arm medium-fast,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,29,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12912,335996,79,SS Tiwary,1989-12-30,Left-hand bat,NULL,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,19,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12913,335996,80,DS Kulkarni,1988-12-10,Right-hand bat,Right-arm medium,India,Player,Mumbai Indians,Kings XI Punjab,2008,0,20,0,,,Harbhajan Singh,Yuvraj Singh,L Ronchi,KC Sangakkara
12914,335997,31,YK Pathan,1982-11-17,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12915,335997,32,SR Watson,1981-06-17,Right-hand bat,Right-arm fast-medium,Australia,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,1,27,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12916,335997,33,M Kaif,1980-12-01,Right-hand bat,Right-arm offbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,28,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12917,335997,35,RA Jadeja,1988-12-06,Left-hand bat,Slow left-arm orthodox,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,20,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12918,335997,36,M Rawat,1985-10-25,Right-hand bat,NULL,India,Keeper,Rajasthan Royals,Royal Challengers Bangalore,2008,0,23,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12919,335997,37,D Salunkhe,1982-11-12,Right-hand bat,Legbreak,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12920,335997,38,SK Warne,1969-09-13,Right-hand bat,Legbreak googly,Australia,Captain,Rajasthan Royals,Royal Challengers Bangalore,2008,0,39,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12921,335997,39,SK Trivedi,1982-09-04,Right-hand bat,Right-arm medium,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,26,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12922,335997,74,GC Smith,1981-02-01,Left-hand bat,Right-arm offbreak,South Africa,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,27,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12923,335997,102,Sohail Tanvir,1984-12-12,Left-hand bat,Left-arm medium-fast,Pakistan,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,24,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12924,335997,126,MM Patel,1983-07-12,Right-hand bat,Right-arm medium-fast,India,Player,Rajasthan Royals,Royal Challengers Bangalore,2008,0,25,1,,,SK Warne,R Dravid,M Rawat,MV Boucher
12925,335997,6,R Dravid,1973-01-11,Right-hand bat,Right-arm offbreak,India,Captain,Royal Challengers Bangalore,Rajasthan Royals,2008,0,35,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12926,335997,8,V Kohli,1988-11-05,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,20,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12927,335997,9,JH Kallis,1975-10-16,Right-hand bat,Right-arm fast-medium,South Africa,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,33,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12928,335997,11,MV Boucher,1976-12-03,Right-hand bat,Right-arm medium,South Africa,Keeper,Royal Challengers Bangalore,Rajasthan Royals,2008,0,32,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12929,335997,14,P Kumar,1986-10-02,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,22,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12930,335997,15,Z Khan,1978-10-07,Right-hand bat,Left-arm fast-medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,30,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12931,335997,16,SB Joshi,1970-06-06,Left-hand bat,Slow left-arm orthodox,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,38,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12932,335997,51,S Chanderpaul,1974-08-16,Left-hand bat,Legbreak,West Indies,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,34,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12933,335997,52,LRPL Taylor,1984-03-08,Right-hand bat,Right-arm offbreak,New Zealand,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,24,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12934,335997,81,R Vinay Kumar,1984-02-12,Right-hand bat,Right-arm medium,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,24,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12935,335997,124,A Kumble,1970-10-17,Right-hand bat,Legbreak googly,India,Player,Royal Challengers Bangalore,Rajasthan Royals,2008,0,38,0,,,R Dravid,SK Warne,MV Boucher,M Rawat
12936,335998,1,SC Ganguly,1972-07-08,Left-hand bat,Right-arm medium,India,Captain,Kolkata Knight Riders,Chennai Super Kings,2008,0,36,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
12937,335998,2,BB McCullum,1981-09-27,Right-hand bat,Right-arm medium,New Zealand,Keeper,Kolkata Knight Riders,Chennai Super Kings,2008,0,27,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
12938,335998,3,RT Ponting,1974-12-19,Right-hand bat,Right-arm medium,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2008,0,34,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
12939,335998,4,DJ Hussey,1977-07-15,Right-hand bat,Right-arm offbreak,Australia,Player,Kolkata Knight Riders,Chennai Super Kings,2008,0,31,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
12940,335998,5,Mohammad Hafeez,1980-10-17,Right-hand bat,Right-arm offbreak,Pakistan,Player,Kolkata Knight Riders,Chennai Super Kings,2008,0,28,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
12941,335998,62,WP Saha,1984-10-24,Right-hand bat,NULL,India,Player,Kolkata Knight Riders,Chennai Super Kings,2008,0,24,0,,,SC Ganguly,MS Dhoni,BB McCullum,MS Dhoni
